txn_id,vehicle_id,plaza_id,txn_date,txn_time,amount,status,vehicle_type,bank_name,balance_before,balance_after
TXN004264,VEH4403,PLZ002,2024-06-10,17:04:39,60,SUCCESS,Car,SBI,787,727
TXN004265,VEH7872,PLZ006,2024-05-12,00:12:48,180,SUCCESS,Truck,ICICI,718,538
TXN004266,VEH4609,PLZ006,2024-02-10,23:24:45,60,SUCCESS,Car,ICICI,842,782
TXN004267,VEH6723,PLZ006,2024-05-17,19:47:47,150,SUCCESS,Truck,Axis,738,588
TXN004268,VEH5331,PLZ002,2024-06-05,23:52:32,150,FAILED,Truck,ICICI,922,922
TXN004269,VEH2845,PLZ004,2024-03-02,02:37:51,100,FAILED,Bus,Axis,521,521
TXN004270,VEH5204,PLZ005,2024-01-16,18:34:51,150,SUCCESS,Truck,SBI,209,59
TXN004271,VEH1292,PLZ002,2024-04-21,01:12:06,50,SUCCESS,Car,ICICI,384,334
TXN004272,VEH3094,PLZ003,2024-05-25,00:31:59,180,SUCCESS,Truck,HDFC,488,308
TXN004273,VEH6515,PLZ003,2024-01-30,02:40:02,140,SUCCESS,Bus,SBI,200,60
TXN004274,VEH7015,PLZ005,2024-02-02,04:01:32,180,SUCCESS,Truck,ICICI,999,819
TXN004275,VEH8257,PLZ002,2024-01-22,06:38:59,50,SUCCESS,Car,Axis,760,710
TXN004276,VEH3128,PLZ003,2024-05-19,17:19:44,180,SUCCESS,Truck,HDFC,246,66
TXN004277,VEH8340,PLZ004,2024-06-03,07:23:43,150,SUCCESS,Truck,HDFC,952,802
TXN004278,VEH1688,PLZ001,2024-06-26,02:29:04,180,SUCCESS,Truck,ICICI,231,51
TXN004279,VEH6029,PLZ001,2024-01-06,01:12:09,60,SUCCESS,Car,SBI,681,621
TXN004280,VEH9913,PLZ005,2024-06-09,02:37:02,70,SUCCESS,Car,ICICI,507,437
TXN004281,VEH6303,PLZ004,2024-02-14,08:10:17,100,SUCCESS,Bus,ICICI,929,829
TXN004282,VEH8402,PLZ005,2024-06-26,07:59:25,140,SUCCESS,Bus,HDFC,717,577
TXN004283,VEH6942,PLZ002,2024-03-25,17:13:46,140,FAILED,Bus,Axis,864,864
TXN004284,VEH5655,PLZ001,2024-03-01,16:21:14,50,SUCCESS,Car,SBI,440,390
TXN004285,VEH8178,PLZ002,2024-04-28,09:08:42,180,SUCCESS,Truck,ICICI,656,476
TXN004286,VEH9418,PLZ005,2024-02-21,18:17:10,70,SUCCESS,Car,SBI,336,266
TXN004287,VEH5377,PLZ001,2024-06-09,14:46:36,180,SUCCESS,Truck,Kotak,802,622
TXN004288,VEH9688,PLZ003,2024-01-14,00:54:09,140,SUCCESS,Bus,ICICI,343,203
TXN004289,VEH4782,PLZ003,2024-05-06,20:46:54,120,SUCCESS,Bus,HDFC,819,699
TXN004290,VEH5396,PLZ005,2024-02-19,11:58:54,100,SUCCESS,Bus,SBI,273,173
TXN004291,VEH1985,PLZ001,2024-04-07,01:53:07,180,SUCCESS,Truck,Axis,435,255
TXN004292,VEH8679,PLZ004,2024-05-24,12:27:17,70,SUCCESS,Car,ICICI,679,609
TXN004293,VEH9171,PLZ001,2024-03-04,00:06:59,200,SUCCESS,Truck,SBI,331,131
TXN004294,VEH2717,PLZ004,2024-06-04,21:46:21,200,SUCCESS,Truck,SBI,546,346
TXN004295,VEH9999,PLZ002,2024-04-30,10:06:36,60,SUCCESS,Car,SBI,348,288
TXN004296,VEH1265,PLZ001,2024-02-13,01:07:12,100,SUCCESS,Bus,SBI,339,239
TXN004297,VEH9571,PLZ003,2024-02-12,13:09:02,100,SUCCESS,Bus,SBI,493,393
TXN004298,VEH3939,PLZ006,2024-01-06,08:41:10,150,SUCCESS,Truck,HDFC,284,134
TXN004299,VEH8919,PLZ004,2024-04-04,21:30:02,140,FAILED,Bus,Kotak,310,310
TXN004300,VEH5859,PLZ003,2024-06-16,21:08:29,180,SUCCESS,Truck,Axis,400,220
TXN004301,VEH9905,PLZ001,2024-05-14,16:33:07,120,FAILED,Bus,ICICI,808,808
TXN004302,VEH2991,PLZ002,2024-06-13,13:23:16,70,FAILED,Car,SBI,930,930
TXN004303,VEH3089,PLZ002,2024-01-15,13:39:16,180,SUCCESS,Truck,ICICI,802,622
TXN004304,VEH7297,PLZ006,2024-06-25,16:58:56,50,SUCCESS,Car,SBI,729,679
TXN004305,VEH5779,PLZ004,2024-03-14,06:31:30,200,SUCCESS,Truck,HDFC,991,791
TXN004306,VEH4839,PLZ005,2024-01-11,17:30:25,180,FAILED,Truck,Axis,639,639
TXN004307,VEH7443,PLZ004,2024-04-29,11:56:01,50,SUCCESS,Car,ICICI,688,638
TXN004308,VEH2242,PLZ005,2024-03-27,09:53:09,140,SUCCESS,Bus,ICICI,768,628
TXN004309,VEH6979,PLZ004,2024-05-06,10:54:32,60,SUCCESS,Car,Kotak,422,362
TXN004310,VEH4493,PLZ004,2024-04-17,20:03:39,150,SUCCESS,Truck,ICICI,290,140
TXN004311,VEH4441,PLZ005,2024-01-11,17:12:54,150,SUCCESS,Truck,ICICI,607,457
TXN004312,VEH1813,PLZ005,2024-03-15,16:19:41,180,SUCCESS,Truck,Axis,854,674
TXN004313,VEH4564,PLZ003,2024-01-25,19:19:55,140,FAILED,Bus,ICICI,755,755
TXN004314,VEH5772,PLZ002,2024-02-03,17:28:43,140,FAILED,Bus,Kotak,406,406
TXN004315,VEH3255,PLZ005,2024-02-27,19:00:08,200,SUCCESS,Truck,Axis,958,758
TXN004316,VEH4723,PLZ003,2024-01-12,15:34:43,140,FAILED,Bus,ICICI,949,949
TXN004317,VEH3307,PLZ004,2024-05-21,06:34:52,60,SUCCESS,Car,SBI,262,202
TXN004318,VEH6757,PLZ003,2024-06-03,05:31:00,200,SUCCESS,Truck,HDFC,599,399
TXN004319,VEH3960,PLZ004,2024-02-21,01:04:05,70,FAILED,Car,ICICI,488,488
TXN004320,VEH8645,PLZ001,2024-04-10,19:24:33,150,SUCCESS,Truck,Kotak,303,153
TXN004321,VEH1438,PLZ004,2024-01-07,11:17:43,60,SUCCESS,Car,SBI,623,563
TXN004322,VEH1955,PLZ003,2024-04-22,09:09:41,70,SUCCESS,Car,Kotak,843,773
TXN004323,VEH7606,PLZ005,2024-02-03,18:18:36,120,FAILED,Bus,Axis,745,745
TXN004324,VEH2108,PLZ003,2024-02-23,22:08:10,100,SUCCESS,Bus,SBI,677,577
TXN004325,VEH4354,PLZ006,2024-06-15,02:16:43,120,SUCCESS,Bus,SBI,464,344
TXN004326,VEH6080,PLZ002,2024-05-06,16:35:55,120,SUCCESS,Bus,HDFC,533,413
TXN004327,VEH1427,PLZ005,2024-02-23,03:05:18,60,SUCCESS,Car,ICICI,699,639
TXN004328,VEH3451,PLZ005,2024-05-26,08:14:28,60,SUCCESS,Car,HDFC,536,476
TXN004329,VEH4968,PLZ002,2024-03-09,01:53:43,200,SUCCESS,Truck,ICICI,931,731
TXN004330,VEH2352,PLZ001,2024-02-23,08:43:21,100,SUCCESS,Bus,HDFC,343,243
TXN004331,VEH2342,PLZ002,2024-03-13,07:25:06,120,SUCCESS,Bus,SBI,415,295
TXN004332,VEH3229,PLZ005,2024-03-19,11:01:05,70,REVERSED,Car,SBI,746,746
TXN004333,VEH5871,PLZ004,2024-05-31,06:47:04,60,SUCCESS,Car,Axis,704,644
TXN004334,VEH3402,PLZ003,2024-03-31,17:41:51,100,FAILED,Bus,Axis,548,548
TXN004335,VEH9388,PLZ003,2024-03-22,13:10:44,120,SUCCESS,Bus,ICICI,456,336
TXN004336,VEH6426,PLZ005,2024-01-24,02:56:11,180,SUCCESS,Truck,Axis,640,460
TXN004337,VEH9466,PLZ005,2024-04-23,23:32:54,60,SUCCESS,Car,ICICI,268,208
TXN004338,VEH9191,PLZ001,2024-02-28,07:49:43,100,FAILED,Bus,HDFC,777,777
TXN004339,VEH6658,PLZ004,2024-06-15,09:23:19,150,SUCCESS,Truck,Kotak,966,816
TXN004340,VEH7275,PLZ004,2024-02-04,08:16:42,50,SUCCESS,Car,Kotak,206,156
TXN004341,VEH9483,PLZ003,2024-03-20,23:33:07,150,SUCCESS,Truck,SBI,827,677
TXN004342,VEH3383,PLZ003,2024-05-22,07:02:01,140,SUCCESS,Bus,HDFC,254,114
TXN004343,VEH7414,PLZ003,2024-06-26,04:34:33,150,REVERSED,Truck,Axis,230,230
TXN004344,VEH1213,PLZ006,2024-01-24,16:09:06,180,SUCCESS,Truck,HDFC,647,467
TXN004345,VEH3856,PLZ005,2024-04-03,08:16:54,120,FAILED,Bus,HDFC,482,482
TXN004346,VEH9105,PLZ004,2024-01-08,11:22:36,140,SUCCESS,Bus,HDFC,912,772
TXN004347,VEH6991,PLZ001,2024-06-07,02:40:11,70,SUCCESS,Car,ICICI,262,192
TXN004348,VEH7671,PLZ006,2024-02-05,06:52:55,150,SUCCESS,Truck,ICICI,649,499
TXN004349,VEH3810,PLZ004,2024-05-20,22:02:59,200,SUCCESS,Truck,Axis,935,735
TXN004350,VEH5684,PLZ003,2024-01-01,03:28:57,100,SUCCESS,Bus,Axis,395,295
TXN004351,VEH3438,PLZ006,2024-05-01,17:58:11,140,SUCCESS,Bus,Kotak,859,719
TXN004352,VEH5853,PLZ005,2024-06-01,19:19:16,50,SUCCESS,Car,HDFC,974,924
TXN004353,VEH9458,PLZ002,2024-06-21,16:19:10,180,SUCCESS,Truck,Kotak,904,724
TXN004354,VEH3338,PLZ003,2024-06-24,22:17:57,60,SUCCESS,Car,Axis,705,645
TXN004355,VEH8315,PLZ003,2024-06-21,13:16:32,70,FAILED,Car,Kotak,373,373
TXN004356,VEH5101,PLZ003,2024-06-16,04:42:59,50,SUCCESS,Car,Axis,503,453
TXN004357,VEH6358,PLZ006,2024-02-17,05:08:38,70,SUCCESS,Car,Axis,338,268
TXN004358,VEH6017,PLZ003,2024-06-23,18:02:53,140,SUCCESS,Bus,SBI,545,405
TXN004359,VEH8652,PLZ005,2024-06-16,21:07:37,120,SUCCESS,Bus,Kotak,635,515
TXN004360,VEH6314,PLZ002,2024-03-31,15:16:23,120,SUCCESS,Bus,ICICI,998,878
TXN004361,VEH3168,PLZ004,2024-05-05,09:07:22,50,SUCCESS,Car,HDFC,917,867
TXN004362,VEH4580,PLZ003,2024-05-12,01:00:12,60,FAILED,Car,Axis,993,993
TXN004363,VEH4723,PLZ003,2024-04-11,08:17:49,150,FAILED,Truck,SBI,978,978
TXN004364,VEH3702,PLZ004,2024-06-20,16:56:42,180,SUCCESS,Truck,SBI,300,120
TXN004365,VEH2371,PLZ006,2024-02-12,19:25:40,140,SUCCESS,Bus,ICICI,903,763
TXN004366,VEH2188,PLZ001,2024-04-19,23:41:31,60,SUCCESS,Car,ICICI,549,489
TXN004367,VEH8456,PLZ006,2024-04-03,13:40:03,140,SUCCESS,Bus,Axis,923,783
TXN004368,VEH3973,PLZ002,2024-06-18,18:46:26,180,SUCCESS,Truck,SBI,685,505
TXN004369,VEH5632,PLZ002,2024-06-28,08:59:48,60,SUCCESS,Car,HDFC,686,626
TXN004370,VEH2397,PLZ005,2024-01-26,23:03:04,140,SUCCESS,Bus,SBI,664,524
TXN004371,VEH8099,PLZ004,2024-01-23,23:30:47,140,SUCCESS,Bus,Axis,506,366
TXN004372,VEH9435,PLZ006,2024-01-09,10:27:38,200,SUCCESS,Truck,ICICI,433,233
TXN004373,VEH6973,PLZ005,2024-05-09,22:34:51,50,SUCCESS,Car,Axis,689,639
TXN004374,VEH1231,PLZ001,2024-05-12,02:41:31,140,SUCCESS,Bus,Axis,737,597
TXN004375,VEH5035,PLZ003,2024-05-04,05:36:56,150,SUCCESS,Truck,ICICI,763,613
TXN004376,VEH8063,PLZ003,2024-06-13,18:04:33,70,FAILED,Car,HDFC,342,342
TXN004377,VEH9588,PLZ003,2024-05-20,11:46:07,150,FAILED,Truck,Kotak,467,467
TXN004378,VEH7323,PLZ003,2024-02-06,04:37:39,60,SUCCESS,Car,Axis,699,639
TXN004379,VEH5249,PLZ004,2024-04-14,14:06:48,60,SUCCESS,Car,Kotak,278,218
TXN004380,VEH8574,PLZ003,2024-03-21,10:08:35,60,SUCCESS,Car,HDFC,771,711
TXN004381,VEH3506,PLZ001,2024-06-29,08:09:23,140,SUCCESS,Bus,Axis,736,596
TXN004382,VEH7348,PLZ001,2024-04-26,15:15:23,150,SUCCESS,Truck,HDFC,301,151
TXN004383,VEH9581,PLZ005,2024-05-11,15:04:09,120,SUCCESS,Bus,SBI,902,782
TXN004384,VEH3713,PLZ006,2024-04-21,13:59:50,50,SUCCESS,Car,HDFC,918,868
TXN004385,VEH2510,PLZ006,2024-04-16,19:47:16,60,SUCCESS,Car,Kotak,611,551
TXN004386,VEH6799,PLZ003,2024-02-13,14:01:41,200,SUCCESS,Truck,HDFC,275,75
TXN004387,VEH2755,PLZ003,2024-04-17,18:32:00,140,SUCCESS,Bus,Axis,672,532
TXN004388,VEH8128,PLZ005,2024-02-09,07:21:21,200,SUCCESS,Truck,SBI,510,310
TXN004389,VEH3700,PLZ004,2024-02-22,01:14:59,140,SUCCESS,Bus,Kotak,500,360
TXN004390,VEH8888,PLZ005,2024-03-17,23:25:50,200,SUCCESS,Truck,Axis,290,90
TXN004391,VEH8859,PLZ003,2024-04-10,00:18:57,60,SUCCESS,Car,Axis,840,780
TXN004392,VEH2310,PLZ005,2024-06-14,19:42:19,50,SUCCESS,Car,HDFC,991,941
TXN004393,VEH9305,PLZ003,2024-06-26,13:19:41,140,SUCCESS,Bus,Axis,890,750
TXN004394,VEH6887,PLZ005,2024-05-13,00:18:18,70,SUCCESS,Car,Kotak,946,876
TXN004395,VEH1760,PLZ001,2024-03-31,12:08:55,120,SUCCESS,Bus,Axis,761,641
TXN004396,VEH7365,PLZ005,2024-03-22,23:03:11,200,FAILED,Truck,ICICI,904,904
TXN004397,VEH5780,PLZ004,2024-03-05,12:47:57,120,SUCCESS,Bus,SBI,278,158
TXN004398,VEH9513,PLZ001,2024-06-13,13:59:14,70,SUCCESS,Car,ICICI,637,567
TXN004399,VEH4206,PLZ001,2024-01-17,01:05:36,100,SUCCESS,Bus,ICICI,399,299
TXN004400,VEH1437,PLZ004,2024-02-15,06:39:46,180,SUCCESS,Truck,SBI,809,629
TXN004401,VEH4131,PLZ003,2024-01-20,14:50:30,70,SUCCESS,Car,HDFC,381,311
TXN004402,VEH2261,PLZ001,2024-01-11,03:52:36,180,SUCCESS,Truck,ICICI,204,24
TXN004403,VEH6242,PLZ005,2024-01-17,09:29:26,150,SUCCESS,Truck,Kotak,598,448
TXN004404,VEH7868,PLZ004,2024-01-12,00:54:09,100,FAILED,Bus,ICICI,656,656
TXN004405,VEH7474,PLZ003,2024-02-02,12:17:15,120,SUCCESS,Bus,HDFC,702,582
TXN004406,VEH4036,PLZ005,2024-01-06,08:35:59,70,SUCCESS,Car,SBI,552,482
TXN004407,VEH9215,PLZ003,2024-06-28,07:31:18,200,SUCCESS,Truck,SBI,606,406
TXN004408,VEH4377,PLZ005,2024-03-03,19:51:06,50,SUCCESS,Car,SBI,597,547
TXN004409,VEH8764,PLZ004,2024-04-02,14:59:19,140,SUCCESS,Bus,ICICI,695,555
TXN004410,VEH9604,PLZ005,2024-05-27,13:42:09,70,SUCCESS,Car,Kotak,952,882
TXN004411,VEH8483,PLZ005,2024-02-25,07:36:03,150,SUCCESS,Truck,SBI,623,473
TXN004412,VEH4898,PLZ004,2024-05-07,09:23:05,50,SUCCESS,Car,SBI,250,200
TXN004413,VEH8037,PLZ006,2024-05-22,09:42:35,200,REVERSED,Truck,Axis,485,485
TXN004414,VEH8506,PLZ001,2024-05-18,19:06:00,180,SUCCESS,Truck,Kotak,685,505
TXN004415,VEH9472,PLZ002,2024-06-28,17:52:40,50,SUCCESS,Car,Axis,623,573
TXN004416,VEH8957,PLZ002,2024-05-09,11:38:25,180,SUCCESS,Truck,HDFC,624,444
TXN004417,VEH7347,PLZ006,2024-05-23,18:23:02,100,SUCCESS,Bus,HDFC,566,466
TXN004418,VEH6898,PLZ003,2024-01-31,01:51:43,60,SUCCESS,Car,HDFC,697,637
TXN004419,VEH6466,PLZ002,2024-05-10,08:54:47,100,SUCCESS,Bus,ICICI,622,522
TXN004420,VEH4353,PLZ003,2024-01-30,11:13:17,50,FAILED,Car,HDFC,269,269
TXN004421,VEH2673,PLZ001,2024-01-04,22:55:51,70,FAILED,Car,Kotak,391,391
TXN004422,VEH5365,PLZ002,2024-06-22,04:53:54,120,SUCCESS,Bus,ICICI,587,467
TXN004423,VEH6784,PLZ001,2024-06-26,19:12:04,100,FAILED,Bus,ICICI,769,769
TXN004424,VEH3330,PLZ006,2024-01-03,03:20:52,200,SUCCESS,Truck,Axis,927,727
TXN004425,VEH3169,PLZ001,2024-04-07,04:09:52,150,SUCCESS,Truck,Axis,744,594
TXN004426,VEH9103,PLZ005,2024-01-21,13:34:38,140,SUCCESS,Bus,SBI,754,614
TXN004427,VEH5932,PLZ004,2024-01-19,20:58:35,100,SUCCESS,Bus,SBI,581,481
TXN004428,VEH9284,PLZ005,2024-02-18,09:25:12,180,SUCCESS,Truck,Axis,333,153
TXN004429,VEH6144,PLZ005,2024-02-23,01:14:43,200,REVERSED,Truck,Kotak,904,904
TXN004430,VEH4560,PLZ003,2024-06-22,23:47:50,150,REVERSED,Truck,HDFC,620,620
TXN004431,VEH9429,PLZ002,2024-01-01,15:30:55,50,SUCCESS,Car,SBI,788,738
TXN004432,VEH6866,PLZ002,2024-05-24,14:28:00,140,SUCCESS,Bus,ICICI,617,477
TXN004433,VEH2130,PLZ003,2024-04-23,17:38:38,70,SUCCESS,Car,Axis,910,840
TXN004434,VEH5875,PLZ001,2024-01-15,20:06:54,70,SUCCESS,Car,Kotak,463,393
TXN004435,VEH6919,PLZ003,2024-06-26,04:13:33,120,SUCCESS,Bus,HDFC,308,188
TXN004436,VEH1700,PLZ006,2024-05-14,16:41:41,150,SUCCESS,Truck,HDFC,905,755
TXN004437,VEH8001,PLZ005,2024-02-16,01:24:58,60,SUCCESS,Car,Axis,383,323
TXN004438,VEH3387,PLZ002,2024-03-24,11:48:42,180,SUCCESS,Truck,Kotak,234,54
TXN004439,VEH9449,PLZ001,2024-03-09,01:05:31,70,SUCCESS,Car,Axis,691,621
TXN004440,VEH9032,PLZ005,2024-05-14,10:06:06,180,SUCCESS,Truck,Axis,550,370
TXN004441,VEH6329,PLZ006,2024-03-24,23:29:48,70,FAILED,Car,SBI,590,590
TXN004442,VEH7568,PLZ001,2024-04-08,20:52:21,120,SUCCESS,Bus,HDFC,546,426
TXN004443,VEH8264,PLZ006,2024-05-09,09:24:01,100,SUCCESS,Bus,Kotak,362,262
TXN004444,VEH1715,PLZ003,2024-05-24,21:23:45,100,FAILED,Bus,Axis,622,622
TXN004445,VEH1297,PLZ004,2024-04-10,06:44:02,180,SUCCESS,Truck,Axis,720,540
TXN004446,VEH6137,PLZ004,2024-04-22,15:15:36,200,SUCCESS,Truck,Kotak,733,533
TXN004447,VEH1059,PLZ003,2024-04-14,21:32:04,200,SUCCESS,Truck,SBI,916,716
TXN004448,VEH2180,PLZ003,2024-03-05,13:06:03,200,REVERSED,Truck,HDFC,311,311
TXN004449,VEH3805,PLZ003,2024-02-27,04:31:00,120,SUCCESS,Bus,ICICI,792,672
TXN004450,VEH5527,PLZ005,2024-04-09,18:09:35,70,SUCCESS,Car,ICICI,851,781
TXN004451,VEH7391,PLZ004,2024-03-11,07:48:42,150,SUCCESS,Truck,Axis,641,491
TXN004452,VEH7555,PLZ005,2024-03-06,05:14:40,70,REVERSED,Car,ICICI,938,938
TXN004453,VEH2933,PLZ006,2024-03-06,22:34:22,150,SUCCESS,Truck,ICICI,296,146
TXN004454,VEH1637,PLZ006,2024-02-14,11:54:56,120,SUCCESS,Bus,Axis,526,406
TXN004455,VEH6889,PLZ002,2024-03-21,22:07:17,70,SUCCESS,Car,SBI,272,202
TXN004456,VEH2258,PLZ004,2024-03-13,10:15:20,70,FAILED,Car,HDFC,572,572
TXN004457,VEH5236,PLZ006,2024-05-15,19:24:29,70,REVERSED,Car,SBI,782,782
TXN004458,VEH3735,PLZ006,2024-06-04,15:28:19,120,SUCCESS,Bus,ICICI,601,481
TXN004459,VEH5370,PLZ006,2024-02-28,21:01:18,150,SUCCESS,Truck,HDFC,506,356
TXN004460,VEH4799,PLZ004,2024-01-16,13:25:57,140,FAILED,Bus,SBI,459,459
TXN004461,VEH5105,PLZ004,2024-04-27,18:29:14,140,SUCCESS,Bus,HDFC,340,200
TXN004462,VEH1958,PLZ004,2024-02-24,01:20:37,50,SUCCESS,Car,Axis,860,810
TXN004463,VEH7002,PLZ002,2024-06-09,18:19:18,50,SUCCESS,Car,SBI,411,361
TXN004464,VEH7161,PLZ003,2024-06-08,10:24:06,50,FAILED,Car,Kotak,750,750
TXN004465,VEH1542,PLZ002,2024-02-29,17:44:14,180,SUCCESS,Truck,SBI,842,662
TXN004466,VEH9539,PLZ002,2024-04-19,15:17:13,120,SUCCESS,Bus,Kotak,236,116
TXN004467,VEH8151,PLZ004,2024-05-20,09:52:46,70,SUCCESS,Car,Axis,580,510
TXN004468,VEH3086,PLZ001,2024-01-17,18:01:15,120,FAILED,Bus,HDFC,813,813
TXN004469,VEH3826,PLZ006,2024-06-22,11:46:50,50,SUCCESS,Car,SBI,811,761
TXN004470,VEH4592,PLZ003,2024-01-17,22:52:48,150,SUCCESS,Truck,SBI,718,568
TXN004471,VEH5429,PLZ006,2024-05-19,05:07:39,60,SUCCESS,Car,HDFC,217,157
TXN004472,VEH5602,PLZ006,2024-03-09,19:23:21,200,SUCCESS,Truck,HDFC,817,617
TXN004473,VEH3235,PLZ003,2024-01-14,05:24:54,50,SUCCESS,Car,ICICI,440,390
TXN004474,VEH7192,PLZ005,2024-06-21,21:17:49,140,SUCCESS,Bus,Kotak,863,723
TXN004475,VEH1044,PLZ003,2024-06-03,06:11:26,60,SUCCESS,Car,Axis,487,427
TXN004476,VEH7432,PLZ006,2024-05-02,22:44:54,50,SUCCESS,Car,Kotak,314,264
TXN004477,VEH3330,PLZ001,2024-02-24,00:22:59,70,SUCCESS,Car,SBI,208,138
TXN004478,VEH8044,PLZ003,2024-02-09,18:51:41,180,SUCCESS,Truck,SBI,323,143
TXN004479,VEH1384,PLZ006,2024-02-26,09:22:20,50,FAILED,Car,SBI,633,633
TXN004480,VEH4543,PLZ006,2024-02-10,00:11:53,200,SUCCESS,Truck,SBI,737,537
TXN004481,VEH1267,PLZ003,2024-01-29,22:04:15,70,SUCCESS,Car,Kotak,290,220
TXN004482,VEH7638,PLZ001,2024-06-05,04:05:46,70,SUCCESS,Car,SBI,284,214
TXN004483,VEH5147,PLZ002,2024-01-08,05:18:41,50,SUCCESS,Car,ICICI,823,773
TXN004484,VEH7439,PLZ005,2024-01-24,07:04:14,120,REVERSED,Bus,Kotak,836,836
TXN004485,VEH9962,PLZ006,2024-03-13,20:41:31,140,SUCCESS,Bus,Axis,529,389
TXN004486,VEH4083,PLZ001,2024-01-22,00:39:12,60,SUCCESS,Car,Kotak,269,209
TXN004487,VEH6338,PLZ001,2024-06-04,22:05:48,150,SUCCESS,Truck,SBI,251,101
TXN004488,VEH8511,PLZ006,2024-03-13,16:45:31,200,FAILED,Truck,HDFC,678,678
TXN004489,VEH4379,PLZ004,2024-06-19,17:09:47,200,SUCCESS,Truck,Axis,942,742
TXN004490,VEH7933,PLZ002,2024-02-06,09:13:24,150,SUCCESS,Truck,HDFC,992,842
TXN004491,VEH8005,PLZ005,2024-01-29,18:28:03,70,SUCCESS,Car,Axis,513,443
TXN004492,VEH2860,PLZ001,2024-05-13,16:09:22,200,SUCCESS,Truck,ICICI,620,420
TXN004493,VEH6176,PLZ004,2024-03-04,08:10:13,100,SUCCESS,Bus,Axis,665,565
TXN004494,VEH2448,PLZ005,2024-04-19,11:05:42,60,SUCCESS,Car,SBI,303,243
TXN004495,VEH8698,PLZ001,2024-06-11,06:58:33,180,SUCCESS,Truck,ICICI,407,227
TXN004496,VEH2283,PLZ003,2024-01-18,21:58:47,50,SUCCESS,Car,Axis,766,716
TXN004497,VEH6398,PLZ006,2024-01-26,00:09:57,50,SUCCESS,Car,ICICI,824,774
TXN004498,VEH3850,PLZ005,2024-02-12,07:31:40,50,SUCCESS,Car,Axis,511,461
TXN004499,VEH5452,PLZ004,2024-02-22,13:44:15,70,SUCCESS,Car,ICICI,428,358
TXN004500,VEH3006,PLZ006,2024-01-08,19:36:17,140,SUCCESS,Bus,ICICI,840,700
TXN004501,VEH9260,PLZ002,2024-05-23,03:14:30,60,SUCCESS,Car,SBI,511,451
TXN004502,VEH7540,PLZ001,2024-03-19,03:12:06,150,SUCCESS,Truck,HDFC,817,667
TXN004503,VEH9599,PLZ006,2024-05-22,00:48:15,100,FAILED,Bus,SBI,408,408
TXN004504,VEH3466,PLZ006,2024-04-19,06:45:30,70,SUCCESS,Car,Axis,521,451
TXN004505,VEH4341,PLZ003,2024-04-13,08:45:38,50,SUCCESS,Car,ICICI,789,739
TXN004506,VEH7568,PLZ002,2024-05-15,20:01:02,120,SUCCESS,Bus,Kotak,530,410
TXN004507,VEH8611,PLZ003,2024-05-27,04:22:16,50,SUCCESS,Car,ICICI,285,235
TXN004508,VEH8938,PLZ001,2024-06-05,06:07:41,120,REVERSED,Bus,Axis,297,297
TXN004509,VEH7871,PLZ002,2024-01-15,18:41:09,180,SUCCESS,Truck,HDFC,781,601
TXN004510,VEH6204,PLZ004,2024-01-23,23:42:22,50,SUCCESS,Car,Kotak,936,886
TXN004511,VEH9243,PLZ004,2024-03-27,11:55:11,180,SUCCESS,Truck,HDFC,698,518
TXN004512,VEH6365,PLZ006,2024-01-24,02:27:11,140,SUCCESS,Bus,SBI,432,292
TXN004513,VEH3114,PLZ003,2024-05-05,19:37:58,150,FAILED,Truck,HDFC,476,476
TXN004514,VEH9317,PLZ006,2024-02-15,00:29:21,120,SUCCESS,Bus,HDFC,215,95
TXN004515,VEH2691,PLZ002,2024-04-24,12:44:17,140,SUCCESS,Bus,Axis,783,643
TXN004516,VEH1062,PLZ003,2024-02-26,09:30:46,140,SUCCESS,Bus,Axis,473,333
TXN004517,VEH4017,PLZ001,2024-02-19,09:57:34,200,SUCCESS,Truck,Kotak,534,334
TXN004518,VEH4885,PLZ004,2024-05-22,14:18:42,100,SUCCESS,Bus,HDFC,476,376
TXN004519,VEH4804,PLZ005,2024-04-01,14:45:59,50,SUCCESS,Car,Axis,210,160
TXN004520,VEH1216,PLZ003,2024-01-18,23:46:30,100,SUCCESS,Bus,HDFC,534,434
TXN004521,VEH5364,PLZ004,2024-03-04,17:00:26,60,FAILED,Car,SBI,593,593
TXN004522,VEH8563,PLZ003,2024-05-04,23:27:50,140,SUCCESS,Bus,Axis,661,521
TXN004523,VEH7743,PLZ001,2024-01-31,01:49:50,120,SUCCESS,Bus,Axis,448,328
TXN004524,VEH1109,PLZ002,2024-03-21,14:56:17,200,SUCCESS,Truck,Kotak,617,417
TXN004525,VEH2664,PLZ003,2024-01-04,09:54:08,120,SUCCESS,Bus,SBI,419,299
TXN004526,VEH2899,PLZ003,2024-06-10,03:11:41,200,SUCCESS,Truck,ICICI,689,489
TXN004527,VEH9807,PLZ004,2024-03-09,18:07:14,120,SUCCESS,Bus,ICICI,407,287
TXN004528,VEH2924,PLZ004,2024-02-09,08:49:04,180,SUCCESS,Truck,Kotak,345,165
TXN004529,VEH3819,PLZ003,2024-01-22,09:10:58,180,REVERSED,Truck,Axis,725,725
TXN004530,VEH6547,PLZ005,2024-05-13,17:53:53,100,SUCCESS,Bus,HDFC,985,885
TXN004531,VEH6510,PLZ003,2024-06-12,14:39:56,50,SUCCESS,Car,HDFC,856,806
